,sentence,label
1161,this course wa clearly not ready the autograder for the final project wa a complete fail it wa not a fun experience trying to change around my code to figure out what the autograder wanted,1
1162,it may be a week course with a more slow learning because we see some tag in a second and it pass and the autograder work really bad i do not know where i fail but i failed all the question a peer grader would be nice for the final project,1
1163,disappointing not different from a class presentation poor in content lousy instructor,1
1164,i do not feel that this course is ready for publication and is overlong for the material presented,1
1165,there wa nothing in the course that i didn t already know but i m no longer young i didn t expect there to be i wasn t wild about sitting through lecture about being active while pregnant or making sure my kid exercise for me that s a waste of time i know what i need to be doing i wa hoping the course would inspire me to do it unfortunately it did not i got tired of hearing about walking or bicycling to work a the main way to get active i am now retired but even when i worked that wa never an option,1
1166,need to be more concise nick seems very passionate and trying to reach a broad audience but overly explaining topic is creating lecture fatigue for me for instance every video start with welcome back this is why people like this meat of the video this is what we just talked about see you next time i really just need the meat of the video part these video are minute long each they are very short and therefore i do not need an introduction closeout for each individual one the module overview and module recap video are sufficient to serve that purpose overall i learned the basic and will probably take the next gi course because i like the coursera framework but i think this particular course could be much more condensed,1
1167,informative but did not really feel like it wa of any use,1
1168,while it is a great course for all beginner to the guitar the only problem that i see is the grading system that is absolute loony it is left to other student to grade it and that may or may not show up to be graded by other student if it is not shown up to be graded by other student then you are left grade le for that assignment hence leaving you unable to complete this course and you can not receive your certificate or completion letter,1
1169,not a advanced a other coursera course this course if for participant who do not have any background in international relation and diplomacy wish they would have made it more advanced,1
1170,the lecture were not very interesting or instructive the reading material were much more so however the assignment in the class were based much more on the lecture and on self reflection than on the material i learned a little bit and a such found the course worth the time i put into it but i almost think one could get through this course with little difficulty without reading any of the written material and thus derive very little benefit from it i would encourage the maker of this course to do a significant revamping in addition to greater incorporation and emphasis on the written material i think more real life example of diplomatic success and failure would be a far more effective and entertaining use of the lecture time than the esoteric philosophising that seems to characterize it in this edition,1
1171,the algorithm presented in this course are interesting however the quiz contain some question that have no apparent relation to the content of the lecture and some question about detail of the presented algorithm which are explained in neither the lecture nor in the paper from which the lecture are derived also most of the sample implementation will not run on a modern computer they only work on window with java installed,1
1172,the video did cover the basic theory behind all the method for portfolio management however they were just basic theory with no explanation on how to practically implement them and then asking u who only understand the theory from the video to suddenly try to solve the calculation quiz especially those excel calculation without any practice on how to implement them beforehand besides the video only showed the formula with no example at all very disappointed with the course this course is not recommended for those who have zero or little experience in the field,1
1173,i am not connecting to the instructor at all the material is well managed and organized but i am not able to really hear or understand further my connection to the site is disturbing in this and a couple of other course the video lecture jump around and begin in the middle of the lecture between these two issue i am not having a good experience with this course i live in the u and have graduate degree in public health,1
1174,lecture quality is not a good a other session of the course plus the grading system is not upto the mark people evaluating others performance themselves don t know how they are suppose to evaluate grading must be done by professor all other isb module are far better on course era except this one no offence but it s true,1
1175,do not recommend chaotic and full of irrelevant imo information doe it really matter in which year some paper wa written or from which latin word the term interest rate derives,1
1176,the lecture video are available intergrally on youtube whereas on coursera there are some part that are missing the student answer on the blog are not answered from coursera staff,1
1177,too basic and not thorough enough the assignment are too easy also because of over specific assignment instruction,1
1178,we are given inadequate information in the video and no other resource to write a program required to use method not covered in the course,1
1179,give you needed basic on html cs and javascript for the rest of the specialisation however could definitely expand the j aspect a lot more explaining the type system the prototype chain concept making u aware of what the language can and can not do to more week would have been expected from this course,1
1180,very basic and not especially much fun or challenging,1
1181,a good course the method and pace wa not good enough i wonder if those new to these topic learnt anything,1
1182,sorry but although i found the topic of interest i found the delivery very dull yes prof covach know his stuff but basically what we got here wa little more than a reading of text from his book i know he explained why the actual music wa not included but think he could have done more to provide link and stimulate listening i eventually just started reading the transcribed text of the lecture a i did not find looking at prof covach s talking head at all stimulating prof covach did nothing to stimulate discussion in the forum and although i posted a few thing there wa very little going on in the forum i bought the book on the basis of being interested in the topic but it is not at all necessary for the course,1
1183,content is not excellent the trainer is just reading a text while slide are passing trough the screen no example no analogy no explanation whatsoever i wouldn t call that a training i m quite disappointed,1
1184,lecture are very monotonous sounding it would be better to make them sound more conversational with pause question etc granted it can not be interactive since it s not a live classroom but it can be made to somewhat sound like an interactive session some slide are too verbal it would be better to have multiple small demo in a module for different slide topic instead of just monotonically reading out the slide and then having one demo at the end too many lab issue no one responded or addressed them in a class with such a short span week it s very important that everything work and any question concern are immediately addressed resolved please consider making the lab instruction available for download say a pdf file this will be helpful for any later reference,1
1185,headed downhill lesson are starting to feel like not enough time wa put into preperation or like this course wa assigned a a project to some student so the professor could make a dollar like textbook one of the instructor even said at one point they didn t have enough time what doe that even mean in an online course you could be fixing it right now and improving the course this whole thing is being handled like a college course and that is crazy on line course can undergo continual improvement the college course paradigm is dying because we can do it better now fail,1
1186,there is a choice in assignment you can do them either written or video however the evaluation highly favor video and it is not possible to pas te course without doing them course staff do not respond to this issue not very motivating,1
1187,it seemed to me like an ad or pr sentation for this high school it had some interesting thought in it but not much information,1
1188,tutor is russian i guess her accent is not quite understandable,1
1189,unfortunately it s very poor material and lecturer is not expirienced yet enough,1
1190,it wa very hard for me to learn i am not good at javascript,1
1191,please change this course completely sure you need at least x more time to do a good course the course is very fast and the lesson are not enoght to teach in a good way bad bad course,1
1192,it seemed to move way to quickly without a good explanation of how to use the script i learned a lot in html and cs under this proff but not a lot from this course i continue to review it and look up other resource,1
1193,not a detailed a i would have liked however i did indeed learn a few thing in this case it may have been because i m a professional developer just not a web developer i sort of wanted more but perhaps it s inappropriate for me to ask nevertheless i do feel the course wa rather week overall,1
1194,this course had too much content in one run and some of the topic assignment had too much confusing question and answer which were hard to figure out made this course a bit a bad experience the same go for the end assignment project where much functionality wa required within a short time and the course wa delayed so many of the student could not fit it into their schedule,1
1195,chaotic organization unclear instruction and confusing due date i would not recommend such specialization,1
1196,never before have i had to create so many fake account nor write so many long and laborious manuscript to be able to complete the assignment there were also so many problem with this last and final capstone project delay in start date plague of technical issue from coursera lack of support from teaching staff and coursera when issue were experienced and instruction that were not clear enough at time i m very much glad to be done and congratulation to all of you who made it through this last and arduous process job well done,1
1197,the instructor were not very engaging,1
1198,i am a bit frustrated a the course is built around this amazing tool ibm bluemix that gave u high hope of extracting super useful information but it is impossible to use the instruction seem outdated and not relevant to the actual tool there are lot of different set that make it even more confusing and even after getting round a lot of the technical difficulty the tool doesn t seem to be very useful i feel like i wasted a lot of time trying to get this to work with no result so far,1
1199,this course ha some great information and guidance for delving into the social medium landscape however the tool that come with the paid version are not easy to use or well explained for the lay person,1
1200,not the best one on coursera included many detail that are not really relevant and quiz just checked if you memorized it,1
1201,could have been better should explain not just read out the presentation anyone can do that,1
1202,so basic and only useful for common knowledge not something for a specialization,1
1203,much expected from this course but this course is not up to the mark,1
1204,i did not like this course it is a course for those who are already involved into the topic not newbie very general short and sloppy explanation and a lot of practical assignment for peer evaluation i had a lot of experience in classical music but i wa puzzled with what go on in this course after having completed some other jazz course i realized that i had no chance to learn anything here since the theory is not explained sufficiently the title of the course is misleading it rather should be called a master class on jazz improvisation,1
1205,the video are slow and unengaging and way too much text on each slide a few of the assignment have been weird not so good brief and hard to find out how to do it correct and well,1
1206,video lecture are really bored bad presented and almost useless most if not all of the useful content is presented in section called web tour which are collection of website were one can find information about the specific topic of a lesson but many of the website are bad organized difficult to read navigate or simply outdated the course should be called web resource about iot i forced myself to keep going for two week module before i decided to buy a good book and take a more specific course like the one about real time system,1
1207,the material in this course is well presented though scarce at time however it ha it share of problem little to no interaction from ta s or mentor in the forum the quiz are often out of sync with the lecture the final exam ha severe problem with question form not content in more detail on the final exam some of the question don t even contain all the content to answer them they can request multiple answer but have single question box and or the reverse,1
1208,the material is very interesting there a a huge number of quiz over poorly explained or not at all explained model which would still be an interesting challenge if the model themselves had better explanation this ha been the most frustrating coursera class i have taken not because of the subject difficulty but because of the lack of adequate resource for working with the model,1
1209,she just started with wk there should have been more explanation and video in week not very interesting i think statistic you need to take in person,1
1210,this course wa not overly interesting it felt more like listening to someone wanting to paint everything with a socialist brush i had better thing to do this ha not been a class where i learned much it structure of super short video min with easy test wa neither challenging nor useful to confirm the value of the content in fact a number of test quiz you on material not yet covered usually in the next unit not the best class there is,1
1211,idk it not what i expected i really want to start with actually making a computer game not a paper game,1
1212,this course is really hard and i am having alot trouble understanding it overall it is not one of the best course i have taken,1
1213,it is really not for beginner the first week wa ok but we didn t spend much time coding then it wa really difficult to follow,1
1214,couldn t fiish the course not hard but exhausting and not interesting,1
1215,could not get through the first week way too much emphasis on bluej and duke university specific library i i already have a decent foundation in coding and took the course with the idea i could get a refresher on java if your a beginner there are way better course out there this course is all over the place and i could see it being confusing for someone just picking up programming,1
1216,some lesson are too simple the homework is not very clear and you need much more time to do it than it is said,1
1217,this class wa actually about responsive web design not information design the two are in no way synonymous information design is about the visual display of information in a way that aid comprehension responsive web design is about creating different interface for different device form factor i m not sure how a professor could possibly mix up the two but he did the only reason i m not giving it star is that there wa in fact some interesting info about responsive web design if coursera would change the title to responsive web design instead of information design i d give the course star,1
1218,assignment are not always relevant or clearly explained more resource on how to complete them properly for example suggestion about how to do prototyping and what tool to use would also help improve this course,1
1219,i m several month into this specialization it seems to practice little of what it preaches in it design and pedagogy i ve paused repeatedly because i find the whole experience needlessly clunky and frustrating and i rarely feel like i ve learned much at the end of the assignment i often wonder if anyone on the ucsd coursera side ever actually try to complete the assignment the quiz is missing key link and the question read a if they were written by someone who s first language is not english pretty sloppy effort,1
1220,this specialisation started off good in the first course but ha since taken many step back the content is dated and not well though through and it feel like the whole thing could have been put into course,1
1221,video lecture did not provide much information coursework instruction were unclear and had typo i enrolled in november but the course start date kept getting pushed back by a week or two at a time until it wa ready month later with all of the extra time taken to put the course together i expected to get a lot more out of it,1
1222,i wa quite disappointed by this course after several delay the course stated month later than originally planned the video are badly edited and there did not seem to be a lot of content within this course,1
1223,my suggestion video pace is way too fast and without much visuals and a clear structure plan hard to fully grab in one view i don t think your mn max duration really make sense when the content is of interest better to make it longer to improve clarity positive you provide written text version of your video support document way too many and not always relevant quiz i don t think that asking u the name of a founder etc really test anything about our understanding of our lesson too many irrelevant question all in all it seems you applied one of the rule you discus in this course release fast and adjust later on based on customer feedback unsure this is the right approach when it come to online learning i had higher expectation v mine telecom,1
1224,he ha a clear outline but his definition are not clear and are very vague his thought process is unorganized,1
1225,the course content wa somewhat scattered and lacked focus i think the whole topic of the talent pipeline wa completely lacking structure and cohesiveness cheri s presentation were not a engaging a the others and her slide were poorly prepared often difficult to read and not necessarily related to the topic at hand,1
1226,one of the main presenter who led about half of this course would greatly benefit from an editor to help them organize their idea this and a presentation style that made me feel talked down to similar to reading a story book to a small child made comprehension of idea frustratingly difficult the content they were responsible for covering wa why i signed up for a paid multi course specialization though i learned lot of other thing i ll no doubt find helpful i did not walk away with the information i need the most the other presenter were great a usual and presented their topic in a clear concise manner,1
1227,the part of course from prof sytch and prof derue wa really interesting and important but i can not complete this course because part of dr alexander is impossible to listen it is necessary all the time to separate useful information from enormous amount of information about her private life is it a course about private life of dr alexander or about managing talent and i am year not she is talking with u like we are small kid and so she can keep our attention only by special voice and multiple story her private life,1
1228,i thought the course wa oldfashioned it doesn t prepare you to be a journalist in the digital age where term like crowdfunding search ability new businessmodels apps and social medium are key factor of success yes there wa a small section where they explained crowdsourcing lol but interviewing a many people a you can seems to be cryptosaurus approach also the social medium tip seem to be very interesting if you re it s worth following this course for free but definately not your money the free course on futurelearn had ten time more content and i learned so much more,1
1229,i found difficult to navigate within the course and the style of the course is not very modern i felt difficult to follow the whole program which might be also linked to my level of english that might not have been good enough considering the technical vocabulary used in the program however some interesting and very concrete tip to learn,1
1230,this is a good course but if you think better and deeply you will understand that deep inside you your self know this thing but maybe you did not do in daily life,1
1231,this will be an excellent course for undergrad and high school student but not much in depth knowledge and learning strategy for higher level of education teacher show mastery on their subject matter though their presentation style is not genuine and naturally animated to the point that it may feel boring,1
1232,i can access to some content video and lecture but i can not send quiz or assignment and to get feedback without paying a fee for this course very limited,1
1233,this course is rather superficial it sadly did not provide practical tip that go beyond common sense,1
1234,the contains of the course is not really enough for improve the writing skill for scientific paper those advice mention in the video is common and that s it no more practice or example to help the learner understand or apply that concept to their writing,1
1235,i wa quite disappointed in the capstone i have not found the quality of the question to be very high and more than once there ha been a disconnect between the question asked and how the reviewer is asked to grade it i understand there are some limitation in working with such a large and diverse group of student but peer reviewing is not productive or particularly helpful and i expected more interaction with the professor for a capstone especially one that come at a cost,1
1236,ok the main professor clearly know his stuff on the other hand he go into unnecessary detail and then quiz you on it even though it not relevant to the course typical brick and mortar education type b the assistant instructor likely this guy student are not a great and the whole thing is amateur night,1
1237,ok introduction to material property but not rigorous leaf out definition motivation and conclusion consequence and skip some thing that come up on the quiz no worked example,1
1238,the video lecture are not very polished and i think it would have been better to have a few longer video than so many short one,1
1239,course address some elementary issue about iot but the instructor at time seems like he doe not have a good grasp of the lecture material no access to quiz or evaluation a auditing participant which is a shame since most of the coursera moocs allow access to evaluation material under the auditing modality,1
1240,only because of technical issue that i faced in most of the video are not loading properly they will stuck somewhere and only audio will be continuing so i couldnt finish the course apart from that teaching is really good hope you guy work on it to fix it,1
1241,i thought the material wa presented at an overly high level and wa not particularly useful particularly in the second half of the course add more detail furthermore the presentation style of the professor is not engaging nor doe he address interesting archetype or example in his lecture the early material wa fine but again presentation could be dramatically improved lastly the assignment were rather interesting early on but once again quality decreased a the course progressed,1
1242,this class is an extreme example of an introduction to a subject very basic information i would guess that anyone who actually know the term internet of thing and wa able to find this course already know all of the content presented here for completeness and ensuring that everyone is on the same page i suppose it it required i took off one star for how basic yet drawn out the information is it could have been covered in a single week the other two star came off because of how tedious the peer review assignment are and how little they add to the understanding of the content it is not hard to understand so the assignment end up just being busy work the two star i gave were because the instructor seems knowledgable and the rest of the specialization look promising,1
1243,very rushed incomplete example and gap in content i m not sure what audience coursera is aiming for but it doesn t seem to be anyone who doesn t already know a programming language,1
1244,the course look a lot like advertisement of a textbook i don t have anything against ad but ad are not very suitable for teaching,1
1245,the quiz are about the course structure and not product management,1
1246,only the link agilemanifesto org ha real value in this course the rest is self pr and water i see no reason paying for the sertificate and i am not convinced further cources of this specialization will deliver greater value,1
1247,extremely clear presentation by the researcher but loses star for relying on assignment based on google doc which did not load properly and resulted in me not being able to complete the course,1
1248,this course wa actually quite helpful for learning chinese and it provides fascinating information about chinese culture besides learning the language you ll learn about holiday food and art and you ll hear chinese music unfortunately i could not give the course a good rating because i found some quiz question impossible to complete this question required answer to be typed in pinyin or in chinese character however the course gave no information on how to type the pinyin tone mark or chinese character into the response box i tried asking about this in a discussion forum but got no answer,1
1249,the testing in this course is horribly crafted not is it only too easy thus not actually testing student what is learned the answer for some of the question are incorrect on the very last quiz i wa not able to finish the course because the answer for one of the question wa incorrect in answering how to translate south the answer should be n nbian but when i selected this option it wa marked wrong therefore i have to wait more hour before selecting an incorrect answer to complete the course,1
1250,i think it is a very basic course or for people who have very little previous knowledge the concept are not very clear it may not be appropriate for a person who already ha college education,1
1251,these theme felt very surface level and redundant the material could likely have been covered more quickly and allowed for more time to be spent on more tangible every day information that might help those that are not already teacher,1
1252,the course content is perfect however the rating system is kind of disappointing first the rating is very subjective thus i might pay great effort to my submission but get a grade below my expectation second sometimes i can be busy on weekend thus i want to finish the peer review earlier on friday however there might often be not enough submission to be reviewed thus i am very pressured to do this with a exhausted mind and body in the evening on sunday could i just pas if there s no other submission to review,1
1253,there is quality implicit in the approach taken but in my opinion this course is excessively short having only minute of video per week what is very limiting also there is no slide of the material covered what i find not adequate to fully grasp the theory underlyind in the lecture slide would be determinant just watching video and doing quiz is not a very effective form of learning,1
1254,the course and the knowledge provided is ok but the peer correcting is really bad it take tool long some people are cheating and if you re unlucky you may not be corrected at all and fail the course,1
1255,better than the first course of the specialization but the concept are still explained not clearly,1
1256,some good information but very much a political course not much of an economics course stating a if it is a given late in the course that there are time when it is okay to introduce a moral hazard erroneously defining fiat money early in the course stating again a if it were a given that deficit spending is naturally the right answer to a crisis when politician and their pawn develop a course should we be surprised that the answer is always more government intervention oh if only we had more tool to stop this never realizing their role in creating the crisis,1
1257,i would like more task to help learn it s also really really easy to guess your way to the right answer a lot of concept word and specific tool are introduced with not much opportunity to actually use them meaningfully and feel that one ha actually learned a skill a opposed to temporarily remembered the concept for the quiz wa nice not to have to watch video though and the slide are good,1
1258,overall some week were fun some notin some week are too many chapter and exercise i actually think that the exercise are too complicated compared to the example in the chapter sometimes are the explanation in the chapter not sufficient it would be helpful to know the name of a proof e g perch s law or law of the excluded middle this would help to find more information and help,1
1259,i initially found the week two section very frustrating due to the absence of worded example real sentence that might ve appeared alongside the logic symbol that were being defined i would put it down to a personal fault if it were not the case that i grasped the notation fully within minute of finding another source of learning,1
1260,in my opinion the sound quality is quite low and this make it difficult to follow the lecture smoothly and i found the current response in the fqa section of the course to this problem very unusefull and discouraging i am guessing that the course is not really meant for absolute beginner and some previous knowledge of programming and such is needed i did not have any knowledge in those area and i found it hard to follow everything mentioned in the course so i switched to another course on a different platform to be able to make the best of my time,1
1261,mistake during the video are only corrected in it review often there s a new attempt of andrew ng to say something without even cutting out the first attempt the mathematical symbol sometimes didn t encode at all the quality need to be redone a this wa not a completely satisfying experience for an usd course,1
1262,the lecturer is very good the course is not very insightful and on the surface it is business oriented it doesn t deal with interesting and challenging academic problem,1
1263,fairly good video explaining the material probably worth start however the written support material should be improved imho the video should supplement the written material i e it should be possible to learn the material only by reading this is not the case so frequent pausing of video and making lot of note is needed if one want to commit this course to long term memory,1
1264,level of difficulty of lecture is not correspond with level of quiz in lecture they are talking about simple stuff and then in quiz they ask you about detail they didn t mentioned you could deducts this information though but this is exactly the main problem with this course for quiz you should deduct and learn by yourself so much stuff that video start to be not worth your time,1
1265,asked for more feedback for peer that found my final paper insufficient received nothing asked for guidance from staff received nothing excellent course with great content but i have issue with the evaluation process when peer and staff do not participate in the advertised method of communicating their concern with my work,1
1266,it is good for non english native speaker it is not free i liked most the additional material,1
1267,unlike the previous course in this sequence this course provided little to no substantial information while i fully agree with the premise of the course the importance of leadership communication through storytelling this course presented no source psychological research or evidence to defend it argument it provided great lay advice with little to no research base i would not recommend this course for anything beyond casual reading it is not substantiated,1
1268,topic were basic but good but i can not understand why a physic undergrad with no screen presence and mispronunciation wa asked to lead this course instead of the mba professor who wa advertised i found that there were at least a couple of place that were ageist and overly simplistic in talking about retirement planning and there were moment that there wa a paranoid anti government vibe that i found off putting,1
1269,the lecture present google s zmot marketing model how it benefited and shaped marketing research and strategy to increase conversion and loyalty it is a good contextual introduction if you never heard of search engine marketing cost per acquisition or click through rate if you know the basic it is probably not a good use of your time i didn t like that the content feel like evangelism for paid google service and most source of the course are either random blog or related to interested party google twitter i still learnt a couple of cool metric i didn t know about but the course didn t bring any added value to the blog link provided,1
1270,too much theoretical this course should not be a separate course it can be a part of other course,1
1271,very boring lecture the professor should not read the slide but actually try to speak her own word because this is causing lost interest and a a result le attention paid and le knowledge received,1
1272,this type of course structure may work at an undergrad level but for continuing education it is sub par the video lecture were the instructor reading the slide reading from the course reading or showing video that were listed in the course reading the course quiz had too many question that focused on memorizing detail from the case study or a statistic shown for a bit in the lecture rather than try to foster understanding of the material there were some technical issue such a link from the course reading expiring and not being replaced in lecture question dealing with a subject matter different from the topic of the lecture etc the one good thing from this course it us a great textbook free which provides lot and lot of useful data and insight into digital marketing and this is the sole reason the course get star instead of,1
1273,i did not like the teacher but i did like the course material,1
1274,not up to my expectation compared to the previous module in this specialisation the lecture are dry the presenter is not focused and slide are sometimes mixed up the reading material is great and a definite plus is that it is free but the lecture should be more practical not just the bullet point of the book and the weekly assignment should not be a chapter summary question the course developer should have taken the time to develop a case study for each topic like in the first module in this spec i highly recommend reviewing and improving the content,1
1275,the presenter in this course is hard to follow and doe not have good slide she often doe not put her bullet point or list on the slide i am a visual learner and she doe not provide enough on screen info she is really uncomfortable and make it really hard to listen to her talk she struggle through the entire presentation which is just super distracting content is good though,1
1276,i think this course could have been more interesting it wa very dry with just slide and majority of the example were not explained well especially the one about the marketing plan wa not about plan but about presentation skill this course content definitely need update,1
1277,this course is not a good a the one that are part of the digital marketing specialization it wa hard to keep traction and interest to finish it,1
1278,for multiple module the question were out of order some of the video didn t seem polished to the point that it made me think it wa not the final edits also from other coursera course i really valued interview and summary that highlighted the key point v a summary of the topic convered finally the module quiz didn t seem to highlight the key point but instead had question specific to not so important detail e g which agency created the mb campaign,1
1279,based on impression after module quality of lecture just dry material from book not engaging repetition video in reading material and in lecture sometimes feeling that it is waste of time quizz question are hardly connected to lecturesdisappointed and discouraged give a try to module and will see,1
1280,the course can be summarized a ok here are some tool that can be used now read the documentation stack overflow and some paper that we give you link to each week there are just few video what i expect from a course are baby step and clear guidance about good practice of course you can learn it all from the internet i am taking a course to get something i will not easily find elsewhere a good teacher who will guide me through optimal approach,1
1281,this course wa not nearly a valuable to me a the first course in the series it breezed through a bunch of different plot type without explaining in enough detail what they would be used for or when you should choose to use them at the same time it also didn t provide enough clear example of how to do basic thing in matplotlib which seems to me to be a very non intuitive thing with poor documentation i found the first assignment to be very difficult,1
1282,i am really not sure if you need minute video to explain the material i think maybe minute clear with some good example would be more helpful i fell sleep during some of the lecture boring long and not sure if necessary on the other hand i guess minute is good because you learn to put up with argument and clear them up yourself also maybe this course wa directed towards high school student thus the long explanation overall a i said on the beginning it would work better with clear definition and some example and discussion board,1
1283,course is not for free and misleading,1
1284,for pay quiz feedback is not part of the mooc education movement,1
1285,video is of poor quality instructor distracts you picking up his glass from his nose every second reading outdated you can suggests book from on digital topic and last assignment is based on a website that is not longer online,1
1286,i understand that this is a project centered course however i do not feel like i walked away with a solid foundation of what go into creating synthesizer sound sure i learned that i can change parameter within a synthesis program and thereby get various sound but that s about all i wa expecting to gain fundamental understanding of the various parameter and what they really do and a more solid understanding of the process of creating custom patch rather then following an example and subsequently making minor adjustment so that it fit my style,1
1287,it doe not fully utilize the power and possibility of a mooc student can not study at their own pace there is no live interaction standard quiz and assignment which is a bit ironic peer reviewing really brings down the quality of the feedback not everyone is capable of testing evaluating and giving constructive feedback,1
1288,a it is unfortunetly i can only rate it a a the lecture are presented in a reasonable way but this is a somewhat technical course for wich additional material would need to be mandatory there are no slide for the lecture the instructor mention chapter of a book and doe not provide the material to student pursue a more effective way of studying the material also the quiz are excessively challeging taking into consideration that the only resource availble to student are the video in my opinion presenting a course that only ha video is not an effective way of learning to make this course more effective and to allow student to learn more effectivelly and get some learning objective more material besides the video must be made available a it is no more than a is possible to rate this course,1
1289,the professor doe not pronounce the word correctly his english grammar is bad the term used are too difficult to understand and way of teaching is too complicated the ppts are full of error and too direct there is no continuity i hardly learnt anything from this video,1
1290,i enjoyed some of this course content but mostly did not enjoy the course delivery the instructor is very warm and friendly but not well articulate also the way the course content is extremely segmented into short video with sec intro to each video is extremely distracting and interrupted my concentration i i felt the video with tiffany were unnecessary and a waste of time also i felt there were not enough example or really life example especially later in the course when describing different type of date and analysis,1
1291,lack of example sometimes it is not easy to understand what lesson is about,1
1292,in my opinion the professor s accent and speaking style make the content difficult to understand in addition the course doe not seem to have been properly designed,1
1293,the week and are really good the week and are going to fast and the thing that are teached are not connectes with each other well so it impossible to do the assignment and assignment ha nothing to do with what is tought in week,1
1294,i do like the course but coursera ha disabled discussion forum for this course which make it impossible for the student to interact and find answer to problem or discus possible error in the example code student interaction is one of the strongest aspect of moocs without it this might a well be nothing more than a series of youtube video had coursera not discontinued the discussion forum i d have given this course four or five star,1
1295,i did not feel that i learned a much in this course a in the previous course of the series the assignment in particular seemed trivial and were compromised even further due to some technical problem with the simulator recommended for student without access to actual hardware this course would be a good candidate for revision with a focus on gradually increasing the depth and complexity from stage to stage and on commonly used component such a current amplifier and shift register problem with the simulator should not be cause for compromising the assignment themselves there are other way to address those problem many of which were employed by student a they competed their assignment,1
1296,week and lecture are robotic most material taken directly from the internet it is just a form of regurgitation of online article from strategy consulting firm with quiz s artificially made more difficult with cheap word play the lecturer for week and week should resign with immediate effect and find a job at a school for lower class student where she can continue to brag about her industry expertise without being so irritating definitely not ie business school material,1
1297,i am afraid that this course is to a large extend a marketing tool for promoting the instructor proprietary product it use is therefore limited for the practitioner that want a foundation on the free python data ml capability i would not recommend this course to my colleague,1
1298,course is too slow to keep focus it s repetitive but not clear when it s really needed,1
1299,the class are not practical and the voice of the teacher is very monotone boring,1
1300,good information but not good for people lacking background knowledge lecturer read off slide and give very little supplementary information,1
1301,after the first two introduction the course wa not for me,1
1302,unfortunately i did not find the course overly engaging and only provided very basic information it would have been more interesting to look at a few thing more in depth,1
1303,the subject matter is of great interest to me but unfortunately dr silverman standing paralyzed before a projected backdrop and lecturing in a monotone doesn t do it too much talking head actually motionless body and too few visuals of course material i m sure he s a brilliant man but an adequate lecturer he is not if he s so shy he might just do voice over i have dropped the course and will just read the book i would not incidentally rate the course at an intermediate level beginning would be more accurate onscreen video are bad enough being at one remove from the classroom but onscreen video of an immobile monotone lecturer will kill any subject,1
