sentence,label
This course is not as good as the ones that are part of the Digital Marketing specialization. It was hard to keep traction and interest to finish it.,1
"For multiple modules, the questions were out of order. Some of the videos didn't seem polished to the point that it made me think it was not the final edits?Also, from other Coursera courses, I really valued interviews and summaries that highlighted the key points (vs a summary of the topics convered).Finally, the module quizzes didn't seem to highlight the key points, but instead had questions specific to not-so-important details (e.g., which agency created the MB campaign).",1
based on impressions after module 1:-quality of lectures: just dry material from books. not engaging- repetitions (videos in reading materials and in lecture) sometimes feeling that it is waste of time-quizz questions are hardly connected to lecturesdisappointed and discouraged. give a try to module 2 and will see.,1
"The course can be summarized as: ""OK, here are some tools that can be used: now read the documentation, Stack Overflow and some papers that we give you links to"". Each week there are just few videos. What I expect from a Course are baby steps and clear guidance about good practices. Of course you can learn it all from the Internet - I am taking a Course to get something I will not easily find elsewhere: a good teacher who will guide me through optimal approaches.",1
"This course was not nearly as valuable to me as the first course in the series. It breezed through a bunch of different plot types without explaining in enough detail what they would be used for or when you should choose to use them. At the same time, it also didn't provide enough clear examples of how to do basic things in matplotlib, which seems to me to be a very non-intuitive thing with poor documentation. I found the first assignment to be very difficult.",1
"I am really not sure if you need 20-30 minutes videos to explain the material - I think maybe 7-10 minutes clear with some good examples would be more helpful, I fell sleep during some of the lectures, boring, long and not sure if necessary - on the other hand I guess 20-30 minutes is good because you learn to put up with arguments and clear them up yourself - also maybe this course was directed towards high school students thus the long explanations -Overall, as I said on the beginning, it would work better with clear definitions and some examples and discussion board -",1
Course is not for free and misleading.,1
For pay quiz feedback is not part of the MOOC education movement.,1
"Video is of poor quality, instructor distracts you picking up his glasses from his nose every 5 seconds, reading outdated (you can suggests books from 2000 on Digital topics) and last assignment is based on a website that is not longer online.",1
"I understand that this is a project centered course, however I do not feel like I walked away with a solid foundation of what goes into creating synthesizer sounds. Sure I learned that I can change parameters within a synthesis program and thereby get various sounds, but that's about all. I was expecting to gain fundamental understanding of the various parameters and what they really do and a more solid understanding of the process of creating custom patches rather then following an example and subsequently making minor adjustments so that it fits my style.",1
"It does not fully utilize the power and possibilities of a MOOC (students cannot study at their own pace, there is no live interaction, standard quizes and assignments), which is a bit ironic.Peer-reviewing really brings down the quality of the feedback. Not everyone is capable of testing, evaluating and giving constructive feedback.",1
"As it is, unfortunetly I can only rate it as a 2/5. The lectures are presented in a reasonable way, but this is a somewhat technical course, for wich additional materials would need to be mandatory. There are no slides for the lectures, the instructor mentions chapters of a book and does not provide the materials to students pursue a more effective way of studying the materials. Also, the quizzes are excessively challeging taking into consideration that the only resource availble to students are the videos. In my opinion, presenting a course that only has videos is not an effective way of learning. To make this course more effective and to allow students to learn more effectivelly and get some learning objectives, more material besides the videos must be made available. As it is, no more than a 2/5 is possible to rate this course.",1
"The professor does not pronounce the words correctly. His English grammar is bad. The terms used are too difficult to understand and way of teaching is too complicated. The PPTs are full of errors and too direct, there is no continuity. I hardly learnt anything from this video.",1
"I enjoyed some of this course content, but mostly did not enjoy the course delivery. The instructor is very warm and friendly, but not well articulate. Also, the way the course content is extremely segmented into short videos, with 20 sec intros to each video, is extremely distracting and interrupted my concentration. I I felt the videos with Tiffany were unnecessary and a waste of time. Also, I felt there were not enough examples or really life examples, especially later in the course when describing different types of date and analysis.",1
"Lack of examples, sometimes it is not easy to understand what lesson is about",1
"In my opinion, the professor's accent and speaking style makes the content difficult to understand. In addition, the course does not seem to have been properly designed",1
The weeks 1 and 2 are really good!!!! The weeks 3 and 4 are going to fast and the things that are teached are not connectes with each other well. So its impossible to do the assignment 3 and assignment 4 has nothing to do with what is tought in week 4,1
"I do like the course, but Coursera has disabled discussion forums for this course, which makes it impossible for the students to interact and find answers to problems or discuss possible errors in the example code. Student interaction is one of the strongest aspect of MOOCs. Without it, this might as well be nothing more than a series of YouTube videos.Had Coursera not discontinued the discussion forums, I'd have given this course four or five stars.",1
"I did not feel that I learned as much in this course as in the previous courses of the series. The assignments in particular seemed trivial, and were compromised even further due to some technical problems with the simulator recommended for students without access to actual hardware.This course would be a good candidate for revision, with a focus on gradually increasing the depth and complexity from stage to stage, and on commonly-used components such as current amplifiers and shift registers. Problems with the simulator should not be cause for compromising the assignments themselves, there are other ways to address those problems, many of which were employed by students as they competed their assignments.",1
Week 3 and 4 lectures are robotic - Most material taken directly from the internet. It is just a form of regurgitation of online articles from strategy consulting firms with Quiz's artificially made more difficult with cheap word plays. The lecturer for Week 3 and Week 4 should resign with immediate effect and find a job at a school for lower class students where she can continue to brag about her industry expertise without being so irritating. Definitely not IE Business School material !,1
"I am afraid that this course is, to a large extend, a marketing tool for promoting the instructors' proprietary product. Its use is therefore limited for the practitioners that want a foundation on the free Python data/ML capabilities.I would not recommend this course to my colleagues.",1
"Course is too slow to keep focus, it's repetitive but not clear when it's really needed.",1
"The classes are not practical, and the voice of the teacher is very monotone, boring.",1
"Good information, but not good for people lacking background knowledge. Lecturer reads off slides and gives very little supplementary information.",1
After the first two introductions the course was not for me.,1
"Unfortunately, I did not find the course overly engaging and only provided very basic information. It would have been more interesting to look at a few things more in depth.",1
"The subject matter is of great interest to me but unfortunately Dr. Silverman standing paralyzed before a projected backdrop and lecturing in a monotone doesn't do it. Too much ""talking head"" (actually motionless body) and too few visuals of course material. I'm sure he's a brilliant man, but an adequate lecturer he is not. If he's so shy he might just do voice-overs. I have dropped the course and will just read the book. I would not, incidentally, rate the course at an intermediate level. Beginning would be more accurate.Onscreen videos are bad enough, being at one remove from the classroom, but onscreen videos of an immobile monotone lecturers will kill any subject.",1
"I was actually very excited for this course, yet it disappointed me. The lectures were monotonous and stiff, I found myself watching the videos on mute with the subtitles on! (p.s. the persons who transcribed the videos should have taken the time to see and hear what they were translating since there are quite a few errors on names, locations, even simple words). I also found the lessons rather superficial, did not ""dive"" into the heart of this great civilization. Finally, having read a book or two on the subject, the whole experience added almost nothing to my previous knowledge on ancient Egypt. The course is good for those who have no previous knowledge on the subject and wish to learn the basics regarding Egypt, its gods, mummies etc.",1
I was disappointed by this course. I thought it was poorly organized and focused too much on trivia and not enough on motivating and contextualizing Ancient Egyptian civilization. I was hoping to come away from this course with a richer understanding of Ancient Egypt. The lectures were surprisingly dry.,1
"Definitely not for a beginner.Wish there were more visuals, and assignments to do alongside the professor. Instead, it is a lecture from Power Points, that don't really line up with the assignments very well.If you have previous knowledge in another language, you'll do fine, but if you're truly looking for a beginner course, look elsewhere. Many assumptions are made by this professor that makes it less approachable by a beginner, IMO.",1
"Assignment is unclear and confusing. The material which is given is not enough , I think the course is good in general but it should focus in building the knowledge more instead of leaving many things on the air and going through the material as if it were a quick review.",1
This course and its related courses are rough around the edges. Things are not always intuitive.,1
"I hate to write a negative review when the designers of the course have clearly put a lot of love and attention to detail into making it. But...The quality of the code is bad. The quality of the testing code is even worse. This endeavours to teach some horrible practices. That's a shame, because the editing quality of the videos is excellent, the use of git and rspec is likewise commendable.Even worse, it's not entirely clear who the target audience is. A lot of the topics introduced are aimed at complete novices, yet not explained in a way novices might understand. The course needs some serious rethinking and refactoring.",1
"Lost after 2nd week. I really liked the Python For Everyone Course so I thought I would like this one as well, but it was not done to the same standard. I will find another way to learn Ruby.",1
"Most of the lectures were very rushed and brief. They quote facts and names and rarely bother to elaborate on them. The ""interviews"" that often serve as a second lecture for the week mostly repeat the first lecture /average duration for both - 5 minutes/Almost no reading materials in english.The translations in English isn't very good.The peer review processes for the final assignment is flawed, since you will be given to review works in spanish and english, with no option to""skip"" to an essay in a language you understand. The grading criteria is also flawed. For example the required length of the essay does not seem to be obligatory.The staff rarely bothers with answers in the discussion forumAll in all it is an interesting topic, and a good starting point for your own research. Sadly, It is one of the worst courses i have taken part in.",1
"There have been some undesirable references to equations, in terms of equating modeling to economic growth and investment. I was interested by the syllabus and its outline of theories and the means to use models to study social sciences and systems sciences. After week 1, though, it was not a very interesting course so I considered trying to simply survey most of the videos to gain some more information, not necessarily for any more insight from the Professor from the University of Michigan.",1
"The course has many mistakes, especially the quizzes solutions. The staff was not very active answering forum questions. In some way, I felt disappointed taking this course, because the quality is very poor in comparison to the other three courses of this specialization. However, I hope this review helps the staff to improve the quality of this course for future students, considering that the teacher has a great methodology to explain the content.",1
"The accent,presentation & stuttering is too cloudy & not suitable for foreigners",1
"Actually a great class on a topic that is highly relevant in theory and practice alike. The problem of this class is mostly one assignment: The statement of problem set 3 is very unclear while the feedback from the grader is too little to improve anything. Forum didn't help either. Despite my arguably strong technical background I had to give up at this point since I simply cannot invest arbitrary amounts of time. Too bad for the rest of the course, which I was looking forward to a lot.",1
"Well structured in terms of content and the basic framework. But the delivery is dull. Yes, I know it is Phys Chem but I do think there must be ways to Jazz it up. Gave up after Week 6, so I cannot comment on the whole course.",1
Quiz was not well structured and title suggested a different idea than what the course was really about. Its a teachers guide.,1
"The concept of this course is unique and pretty interesting, but videos are too short, basic and non-specific, they have vague connection with the rest of the materials. And the design of the tests and assignment is just awful. The questions with multiple choice work wrong: marking all the right answers is not appropriate, you must choose the ""all of the above"" option, but it is wrong because of formal logic. The correct option here is only to match all the answers and the ""all of the above"" line. Also many questions are debatable, and there is no answers in the materials for the course. And, finally, the uploading of the last assignment was just impossible for more than a week, and I don't know if it will ever be possible. Bad experience.",1
"It was a very interesting course, however it was biased toward Spanish history with the inclusions. I was really more interested in what I thought the course was supposed to be about anyway, Medieval Manuscripts. I had a terrible time deciphering the lecturer's English and, because I'm not interested in a course certificate, the course projects were a waste of my time, though I can see that they could be fun and add to the enjoyment of the course.",1
"This is clearly not the right medium for Prof Clifton. This was inferior to the first installment, which had a great many problems on its own. Poor on camera delivery, lack of familiarity with the material and a tendency to just read the PPT slide on the screen are just a few of the problems. While the content is good you really have to work to get through the presentation of the material.",1
I did not like the teacher but I did like the course material.,1
"Disappointed by this class. Instructor and mentors added not value to course. The main reading ""eMarketing"" was good but all video content and assignments were directly from the ""eMarketing"" guide by Rob Stokes. Also ... they couldn't even get Rob Stokes name spelled correctly in the references.",1
"I dropped on Week 5. There was just the required minimum for a MOOC. I did not find it engaging. Too bad, as I was genuinely curious of the topic.",1
Please we all have accents but i can not understand some words and makes it more difficult.,1
"Good course, but severely hobbled by the transition to the new platform. Many technical issues in the quizzes (such as questions not showing up, being marked incorrectly). Leaves the student feeling somewhat forgotten, which is a shame considering the brilliant material being presented.",1
"The course was ported to the new Coursera platform in a amateurish way without any testing. Learners have been complaining on the forums for months about bugs and missing information in the assessments, and they are still not fixed. The content is generally interesting, but not presented in a cohesive way. Many concepts are juggled with without giving clear, mathematical definitions.",1
"I would not recommend this course. The content is very relevant to the subject matter. However, the lectures are much longer than they need to be, and filled with unnecessary commentary. The instructor often verbally discusses the statistical formula with a few bullets on a slide with the focus on himself. The delivery would be much better if the instructor would put himself in the background and the focus be reoriented on a whiteboard style walk-through of the equation at hand.",1
"I give 5 star for the teacher, really approach having such a well-organized teaching material.I also give -1 star for the homework assignment and its (almost) GraphLab only approach. Yes, it mentioned ""alternative"" approach (which is much more popular than GraphLab), but there are many bugs & trivial difficulties to get it through. With scikit-learn as a great open source package, the only reason (I suspect) to choose GraphLab is commercial purpose. For me, if the homework assignment is only instructed properly for loading data into Pandas, I can finish each programming assignment within 1 hour for sure using scikit learn; but now, it takes 30 minutes and I still cannot load the data correctly. I like to get a certificate, but it is not necessary and spending too much time is a waste on my time.",1
TBH this class's experience is not good. The lecturers seem unprepared and they talk very repetitively.,1
excessive use of GraphLab create which is not an industry standard.,1
The subjectes are not learnt deeply and precisely. Too summarized and vague!,1
"Good course! The only major drawback is the requirement of Graphlab, which doesnt allow the student to fully understand the applications using real world software. Just recently, Dato (the company that owns graphlab) was purchased by Apple, and you can no longer buy a commercial licence to the software. Despite this, users cannot use Graphlab for commercial purposes, therefore rendering the software completely impractical for professionals. The specialization is designed to help you get a job (see capstone) yet the software currently in place is limiting.",1
"I have no doubt teachers are excelent professionals in the area, as well as great machine learning enthusiasts. However, I did not like the fact that you get limited to learn how to use a paid and (very!) expensive platform, mostly because there are many other free packages available for machine learning. Ok, the platform offered makes things easier, but if you really want to learn machine learning, you can not be limited to a platform, acting as a robot just using pre-written functions in a black box.",1
"2 stars because the theoretical part is ok but programming assignments are waste of time. I'm not here (and paid) to be trained to use something the instructor is trying to SELL, nor will I ever recommend this product for commercial use. I will switch to other ""not recommended"" packages in the later parts of this specialization.They should put the disclaimer for Graphlab Create in the specialization page so people can be aware of this.Besides, the sound of that Giraffe toy is really, really annoying.",1
"Instructors or TAs are not available in discussion forums. and the course is focussed on promoting ""graph lab"" proprietary package of the course sponsor. Maybe you can have a look, not beneficial if you are serious about learning ML.",1
LIKE an advertisment!Why not use pandas and numpy sk-learn?Open source is more popular!,1
This course is to much about graphlab and not enough about the mechanics of machine learning.,1
"Having done some other machine learning MOOCS , this course seemed rather basic to me and did not enjoy too much using non open-source software for the programming assignments. The material is nice, In this sense, I would have expected to 'default' to sci-kit learn and offer using graphlab create as optional.",1
I do not like this course being tied to a commercial product. In my opinion it should be using an open source python library and not focusing on the Dato product.,1
"I am giving it a 2 and am leaving the course because several of the recordings in the second quiz don't work. It is not possible to participate when there are technical difficulties like this. If the recordings worked, I am sure it would be a very fun and interesting class.",1
the classes are sometimes extremely boring and some things are not clearly explained,1
The course is good. But it does not has lecture slides that is better for students to understand.,1
"I'll say the same about this class as the rest of the specialization, if you have the skills to complete this course then you don't need to take this course. If you don't have the skills to complete this course, you will not complete this course. The course instruction is at 10000 feet level and the assignments are very challenging and the course will NOT teach you the skills required to complete the assignments.I recommend the Machine Learning Course (from Bill's colleagues) at University of Washington. That is a course where you get some real instruction and understanding of how to complete assignments (though still very challenging).",1
"This course probably deserves 3-4 stars in a better, maintained form, but the entire specialization is not maintained, the lectures have no production values. Basically, it's a money pit that Coursera is keeping up cynically. It's a real shame because the syllabus correctly addresses a gap in most data scientists' skills.",1
"Do not like the slides and the way it is explained. Compared with other ML courses on cousera, this one makes me feel that it is more like a handbook/dictionary instead of a tutorial to teach students. If you already know it, it would help you refresh the mind. Otherwise, you might find it is just to show off how how complex and mysterious is the data science.",1
"Designed more for a child learning about poetry for the first time. Some of the facts about poetry aren't accurate. The effort to make the class more engaging ironically only distracts from the course material. The time spent attempting humor could have been spent on teaching, but instead a lot of time is wasted by speaking down to the viewer like they are a toddler. I did not finish this class as I couldn't stand the videos.",1
"One suggestion i give to you that, please level of difficulty increase in a way that the learner not face to much thing in a single assignment. So, create assignment like that learner learn less thing but accurately. For example in this assignment you only build a relations between classes and marker on a map for only CityMarkerMap.java class and in the next module you implement LandMarker.java and so on. So, please this is my request in the future make assignments in a way that the Learner less thing but efficiently and accurately.",1
too fancy and the structure is not very clear. Not very much learned.,1
"While the material is relevant, the exercises required too much specific knowledge that was not discussed in lecture. For an experienced programmer, most of the exercises were easy, but I admit I had to look ahead on two of the projects because the instructions were too lacking. The final project was too open ended and made me not want to finish this course.Overall, I would not recommend this course.",1
"The actual educational aspects of the course are interesting and insightful but the requirement to grade the work of others makes this course a chore to get through. If the material wasn't so useful, I would have rated this course 1/5. If the peer review requirement did not exist, it would easily have warranted a 5/5 rating.",1
"A pure misapprehension it was. The course involved many interesting conceptions (like how modern conceptions of civil society differ from Hegelâs) and discussions of many really worthy persons (like Pablo Casals, BronisÅaw Huberman, or Ai Weiwei) but did not pertain music as such. Mere two peer reviewers per submission turned peer reviewing into a kind of lottery.",1
"The subject of this course is awesome and very interesting. But the effort that Berklee put into it is nothing compared to what they give to students, on their official website. I completed a Certificate with Berklee online and I do not recommend this course - but I do recommend Berklee Online courses, with written lessons and interactive works!P.s.: the videos stop all the time and this makes it harder to follow what the teacher is saying!",1
"The lectures are good, but in the assignments he asks for tasks that are not at all explained in the videos. For a beginner's course it is way too difficult and time consuming.",1
not very explanatory,1
Primarily focused on US politics and the US policy system. Discusses mostly the problems with the US system of governance and it therefore not really useful for international viewers.,1
"This course is a first time programming class using Python. This is not what I was looking for. I wanted an introduction to Python for someone who knows a some programming already. Also, this teaches Python 2, which no longer cuts it, especially for an intro class where you'll be taking further work. It may have made sense when this class was done 3 years ago. It does not now.The teacher was very lively and engaging, and I would enthusiastically recommend taking an online class with him, but the class is out of date and not what I was looking for.",1
"The course material is fine. In fact its good. However I completed the entire course in 4 hours. Whilst I have some basic programming experience I am by no means an expert. There really is very very little material in this course. The assignments are also very simple and automatically graded. The course fees are not particularly transparent. I think the course is FAR too expensive for the content provided. All of the other reviews I have seen for this course are a single line such as 'I liked the course a lot' or something equally vacuous and unhelpful. If you are a beginner I would suggest trying 'Python for the absolute beginner' by Michael Dawson. If you have ANY programming experience, you might be better with a more advanced course.",1
Too easy and full of straw (meaning thing not needed),1
All the lectures are not clearly explained and a fresh person cannot understand few things and even in the assignments not mentioned properly what has to be done and if not how to solve them and how can you imagine the learner knows all the terms related to web or the particular language..? you need to explain the new terms which you use in the lectures and the lectures should be elaborate and should stress more on the basic things like abcdefg here you need to explain a in detail b in detail c in detail so on then after in the next lectures you can move fastly.Not satisfied.,1
good and interesting,2
"This class is very helpful to me. Currently, I'm still learning this class which makes up a lot of basic music knowledge.",2
like!Prof and TAs are helpful and the discussion among students are quite active. Very rewarding learning experience!,2
Easy to follow and includes a lot basic and important techniques to use sketchup.,2
"Great course - I recommend it for all, especially IT and Business Managers!",2
One of the most useful course on IT Management!,2
Super content. I'll definitely re-do the course,2
One of the excellent courses at Coursera for information technology bosses and managers.,2
Excellent course and teachers. Congratulations!!,2
This is a good course for an CIO in a non technical company.,2
Very structured approach. Thank you for sharing with me.,2
Very relevant and useful course designed for CIOs,2
"Great piece of work, I especially liked a few 'lifehacks' for the CIO",2
"Excellent course, for me it was very rewarding and the terms used and the tools given were excellent, and today and I put in use in my job, Thank you for inculcating knowledge and move on",2
Very interesting and well-designed MOOC !,2
Excellent course! Totally recommended!,2
Very interesting course. I learned a lot about the history of Aboriginal education.,2
Great content! Learned a lot.,2
"This has been an phenomenal course on the education and worldviews of First Nations people. As an educator in a First Nation's community in Ontario's north, the knowledge in the lectures has been phenomenal.",2
I found this course was very interesting and a great learning tool and I am glad I would recommend this course to people Ni:Awen,2
"Well-presented contents with comprehensive illustrations and easy to follow, cover in proper order every aspect of drawing and AutoCAD. Would appreciate if the English subtitle is available in the whole course, so more students could access to these handy lectures and exercises.",2
Very Basic course for learners without Autocad experiences.,2
Good quality.,2
Thanks.,2
A very great course for all IT person,2
Excellent overview of the ways in which 3D printing is in use and how it may be used in the future.,2
Very well documented course.Assignments are designed such a way that it stimulates you to think out of box.,2
Very Good Informative Course.!!,2
Excellent course. I completely enjoyed it. Thank you Vishal and team.,2
It opened up my understanding of what could be accomplished with 3D printing,2
"Progress is in a state of flux, so one must reach out to the best in academia on any particular subject to get a realistic update of technology. This course will help you catch up to design thinking and doing. Get it and do it.",2
"This is a really good survey class in the potential of 3d printing, with examples of how individuals can empower themselves and others without the obstacles of traditional tooling, with a relatively short learning curve and low investment. It also demonstrates the ways in which, now and increasingly in the future, we'll all be capable of designing the solutions to our own problems with increasing agility!The only thing that could make it better would be to have more design challenges!Thanks!",2
"Excellent course , enjoyed learning :)",2
Great course and very informative.,2
"Excellent course. Good classes, easy to follow, updated content, high quality videos.",2
Very nutritional course with real world examples that let you understand the potential of 3d printing as an emerging technology.,2
very interesting,2
"I was able to understand materials and devices used in 3d printing, software aspects of 3d printers and get an introductory view of cutting edge applications such as 3d printing in biomedical applications",2
"This course is very interesting, enlightening and a wonderful introduction especially for learners with no prior experience with 3D printing.",2
Great information and videos. Ready for the next step.Gus,2
"If you are interested in having a deeper insight of the 3D printing technology, I recommend this course. There are no prerequisites, all you need is the desire to learn. This course will introduce to to you the different 3D manufacturing methods, and present to you to 3D printing companies that are presently actively. If you want to transitions into the 3D printing field, I believe this course is a good start.",2
Very good inspirational examples.,2
Great course. It provided a great degree of knowledge about applications and the design process.,2
good overview what you can do with this amazing technology.,2
exemplary examples to how 3d Printing can be applied to real world problems.,2
"Great content, I still need to go over it to glean the wealth of information that has been put together here.",2
"A good course to see the various market and non-profit aspects of 3D printing. Lot of examples and initiatives, a",2
"A very complete course, very interesting!",2
Great review of what can be accomplished through 3D printing.,2
Great class!,2
Great course! Thank you!,2
"Very helpful videos that really takes you into the real world of 3D printing. The interviews with the representatives from various industries in this course helped me understand the importance of 3D printing / additive manufacturing as a convenient tool, and also where to look for related resources.",2
Great intro! The videos were fantastic and instructors very engaging.,2
Excellently framed course,2
"I like the fact that so many leaders of 3D printing came from diverse backgrounds. And they share an infectious spirit of learning and pushing the boundaries of software, hardware and materials science.",2
Great overview and introduction to 3D printing,2
"So great! If you want to overview the current situation of 3D printing technology and develop so business on 3D printing, you have to watch this",2
I thought this was a great high-level intro to the world of 3D printing.,2
Got new prospects and vision of 3D printing tech,2
"This was a great course, great implementation and motivation was provided which has definitely increased my enthusiasm and i am really looking forward to other courses to increase my skills.",2
Very informative an approachable course. I really like the way Aric presents the information. I am excited to complete the rest of the Specialization.,2
The best course for beginners.,2
This was a great course! Aric Rindfleisch encourages enthusiasm on this new techology revolution. It gave me the fundamental basics on the matter. Furthermore now I am more interested on 3D printing than I was before starting the course. I surely follow the following Illinois University courses on 3D Printing!,2
"Great intro to 3D printing and the many, many ways it can be used.",2
Gives a nice over view about what is 3d printing.,2
This course change me the views on 3D printing and their revolution.,2
Have got a great insight towards 3D Printing.,2
Excelent! Lots of information and really interesting interviews. Plus Aric Rindfleisch is extremely clear in the lectures. Congratulations.,2
"Wow ! Learning is so easy here, bring your innovation to reality , please join this course , Highly recommended !!!!",2
"This is a great introduction to 3D printing. It covers the basics of different 3D printing technologies, from desktop to industrial hardware. It shows the resources and services available to utilise 3D printing effectively. It provides interviews with entrepreneurs and others in industry which are using this technology.",2
Excellent introduction of 3D printing. The course is well designed and engaging. Looking forward to the other courses in the series.,2
"This course was fantastic, I learned so much from it, and I am so excited to continue this track!",2
2 thumbs up learned something that I have never learnt before.,2
Great course to start with 3D printing technology.,2
Great Introduction to the 3d printing world,2
a very good introductory course. as a novice in 3d printing it helped me a lot understanding the basics of 3d printing.,2
Very complete and extensive.The weeks actually take weeks to complete!,2
Thank you so much!,2
"Excellent information covered, very understandable with practical examples and great professors.",2
Very interesting course!,2
A very comprehensive and total introduction to basic concepts of 3d printing,2
"Excellent course, really lloking forward for the rest of the specialization!",2
Suberb introducition into 3d printing idea and usage,2
Great course! The fundamentals were covered and I am excited to take the next course.,2
Very nice introduction about 3D printing! I love it!,2
great course for learning about 3d printing and seeing where the technology has gottten to. I will be pursueing the rest of this capstone.,2
Great course delivery by the instructor! Great opportunity to meet great people! To me it was like a real journey! The course gave me a clear understanding of 3D printing in high level. Looking forward to get in -depth knowledge from further courses! I would highly recommend this course to those who wish to know about 3D printing!,2
"Geeat it give the confidence to unleash my creativity. And now I see the world with different eyes, with great opportunities to create or customize objects in 3D.",2
A very good introductory course in 3D Printing for everybody at every level.,2
Mind-blowing course!,2
Great introduction,2
Eye and mind opening course.,2
"Very good introduction to the subject, instructor never looses the attention with new topics and examples.",2
perfect introduction to the 3D printing world!,2
"Amazing! Very interactive, engaging and comprehensive.",2
Excellent introduction to 3D printing.,2
"Great content, the videos and talks are very motivating and they give an exciting overview of the subject. Thanks for the great work.",2
Great class!,2
very interactive and reflective course highly recommended.,2
a very good overview that makes you long for,2
Simply very interesting.,2
Its a nice brief introduction about 3-D Printing technology.,2
Very good and helpful introduction to 3D Printing,2
Great Class!,2
it's a very good an easy to understand first inmersion in the world of 3d printing,2
Great information about 3d printing. It helps you to understand what is the current scope of this technology and how you can start.,2
It's fantastic,2
Great class,2
"This first course has been an excellent overview of the field. Easy to follow and brought everything into ""perspective"" . Eagerly looking forward to the next course.",2
Excellent course! Very thorough introduction and has only peaked my curiosity to go further in understanding this powerful technology!,2
"The course was great! I think its a great point to start in 3d printing, it has lot of information, links, interviews and it easy to understand. Keep up the good work!!!",2
Very useful for understanding the basics of 3D printing technology.,2
"This is a fantastic course, even if you've never before heard of 3D printing or you've been using a 3D printer for a while, and I'd highly recommend it to anyone interested in technology or futuristic concepts.The videos in this course are very engaging. There are a plethora of interviews with people who are involved with the 3D printing industry, who discuss specific topics in 3D printing, and each offer their views on the future of 3D printing. All the different opinions and perspectives really helped me understand the importance of 3D printing at both an industry and consumer level. Considering this is an introductory course, it's very thorough, and it consolidates and summarizes information that might take you ages to glean off the internet. Even though I had a 3D printer before I took this course, I learned a lot!",2
Very good intro to 3d printed.,2
"I enjoyed this class very much. All the content was very easy to understand and follow. I love the fact that I can pick up the materials on my phone or table through the app! Is very convenient. Before this class I had no idea 3D printing had been around for so long, I thought it was someone newer, it's amazing to see all the different applications it can be use for.",2
"Hello!My name is Ahmed from Egypt, I am 3D Hubs Mayor. I think it's The first course in the internet which will give you the opportunity to know a lot of things about 3D Printing so stay tuned and register now if you interested in 3D printing.Cheers,",2
This is a great introduction to 3d printing and the maker movement. Things I thought I knew were corrected and resources I never knew about were introduced. Very worthwhile,2
Practically oriented and brilliantly organized!,2
It was a perfect introductory course for those who really want to learn something about 3D-Printing. I loved it..,2
"Best place to get yourself up-to-date with the ""state-of-the-art"" in 3D printing. I really liked 'The Revolutionaries' section where you get exposure to all the inter-disciplinary ideas floating around in the 3D Printing landscape.",2
"Thank you for this course, very good course.",2
This is a really great introductory course on 3D printing. I was completely new to the subject and in just two short modules both the basic techniques and some modern day applications were explained in a really clear and engaging manner.I was also really interested to learn about the business examples that made use of these new technologies.Recommended for anyone who is interested in new and exciting techniques!,2
Great endeavor! You can now learn about the 3D printing technology at your own place.,2
An excellent course. I only wish the portion on non-financial metrics included some examples or insight in how best to quantify non-financial metrics in do,2
"Excellent course, first 3 weeks were very technical but highly informative. Quite a bit of accounting knowledge is required to understand the work. Last week of lessons were more simple and intuitive to understand, but overall, a very insightful module",2
This is the first English course I have taken.Though at first it was kind of difficulty because of language(especially the terms) and profession knowledge(it is a comprehensive course and I am still learning courses concerned at school)the course is really worth taking. I have learned a lot .and it stimulates my interest in accounting.,2
Thanks for your help.,2
"It was fast, but provided a good overview. I would like some cases to work and to apply the methods to.",2
A fantastic course,2
Really fantastic and interesting intermediate accounting course,2
this is the best course that i ever studied it,2
"This course is difficult for me since it requires extensive background of accounting studies while my background is in HR and Strategy. However, I grasped the opportunity to make up my finance and accounting related knowledge, and passed the course finally after several times of trial and error. The professors taught the course in a very interesting and fun way, which could have been a boring class with lots of difficult and hard numbers but turns out to be a class full of fun and laughters. I like the way the two professors are presenting the knowledge, as well as doing the analysis. Thanks for providing such a course! More courses like this should be organized to benefit more professionals or students in need!",2
"Very informative course. Prof. Bushee is hilarious,, really like his teaching technique",2
Departments rigidity to information sharing as an ailment at middle and lower organizational levels was a notable issue,2
"This course made me look at Accounting in a very different way; instead of common business schedules, it actually became exciting to read and find out what was really going on!",2
Most fruitful course for the most updated Accounting Analytics,2
"I believe that it is a fantastic course for those have some basic accounting knowledge and the willingness to enter compliance area. More importantly, the concept linking financial and non-financial decisions are also fantastic to bring accounting to life! I do love both professors in the module!",2
great accounting ratio analysis,2
"This was very challenging course for me... I felt you needed a strong knowledge base of financial statements to really understand what triggers potential fraud, deception. I think I will need to re-review the course material to reinforce the concepts. Thanks!",2
"An excellent course with Professor Bushee, as always (I completed a previous ten weeks course with him, also a superb quality programme of study), very practical, focused and complete, and absolutely enjoyable.",2
Excellent overview of identification of problems in financial statements,2
Interesting course with good and clear explanation. Easy to understand and with fun!Thank you!,2
